variant_id,variable,level,jd_id,jd_category,model,score
name_english_03,name,english,jd_167daabaa6d25236,product,svd100,0.02131368511856456
name_english_03,name,english,jd_16bc5d0fc909aee1,unclassified,svd100,0.008355744875258555
name_english_03,name,english,jd_1768aaac673275f2,unclassified,svd100,0.005421012764392474
name_english_03,name,english,jd_17749ce6c93ea26c,consulting,svd100,0.021132723224371056
name_english_03,name,english,jd_1816188e68594aa1,swe,svd100,0.024930624538066257
name_english_03,name,english,jd_1962f1bb30accf2d,data,svd100,0.04310585448880566
name_english_03,name,english,jd_1a37599c56e97052,data,svd100,0.031038762526050288
name_english_03,name,english,jd_1ae0b11da63288a6,data,svd100,0.03307725421055854
name_english_03,name,english,jd_1c28aa702102ad60,product,svd100,0.025593177761561867
name_english_03,name,english,jd_1cac2873b40bd604,consulting,svd100,0.018497270128882793
name_english_03,name,english,jd_1d64a46b76234cda,data,svd100,0.03437498838158633
name_english_03,name,english,jd_1ec8407165dcc4a3,swe,svd100,0.043787344348831546
name_english_03,name,english,jd_1f23c60a48236b11,swe,svd100,0.028933526278217495
name_english_03,name,english,jd_1ff3006b16b1697b,product,svd100,0.022922683070509858
name_english_03,name,english,jd_200946c0c5d0ae0b,unclassified,svd100,0.023168584016900036
name_english_03,name,english,jd_201e63cf39154616,unclassified,svd100,0.02934095399783722
name_english_03,name,english,jd_2116afc3b2bcd322,unclassified,svd100,0.025851398071302604
name_english_03,name,english,jd_225fabbfbbf62c4f,swe,svd100,0.03400988807168784
name_english_03,name,english,jd_23647ae909026b96,product,svd100,0.01852500068930068
name_english_03,name,english,jd_25b4e5360bba33f7,data,svd100,0.036327231202615926
name_english_03,name,english,jd_26953d29fcd98ad6,consulting,svd100,0.022007507865216717
name_english_03,name,english,jd_286fb740fa143aac,unclassified,svd100,0.02464109206812395
name_english_03,name,english,jd_2965b846a6f2aaa0,product,svd100,0.017910014977630468
name_english_03,name,english,jd_29fba6e373261f61,unclassified,svd100,0.024618370699755285
name_english_03,name,english,jd_2a4887eaed7c6f97,product,svd100,0.019656412798395476
name_english_03,name,english,jd_2a8590e1c18a6119,product,svd100,0.02582941159060925
name_english_03,name,english,jd_2b3617cb2d9e197e,consulting,svd100,0.01481310705309239
name_english_03,name,english,jd_2b6e8cb5fef2ebca,swe,svd100,0.022007227764508006
name_english_03,name,english,jd_2c78bfdc312c7b34,unclassified,svd100,0.009292371007920856
name_english_03,name,english,jd_2da39ca80385e65c,data,svd100,0.024116294008797813
name_english_03,name,english,jd_2e58096fc9797fdc,unclassified,svd100,0.02197661619292858
name_english_03,name,english,jd_2f994113bb7ddad9,product,svd100,0.02487307161121662
name_english_03,name,english,jd_30404ac2bf89d5ca,swe,svd100,0.04413388045818769
name_english_03,name,english,jd_31712cd287144b43,unclassified,svd100,0.038281886393946515
name_english_03,name,english,jd_32084644a50f2c11,consulting,svd100,0.020693534034468223
name_english_03,name,english,jd_32e2838f8e998888,product,svd100,0.028481805897367107
name_english_03,name,english,jd_3311aec1bcc986c7,product,svd100,0.018669503085068942
name_english_03,name,english,jd_34bd0bb2bcb7ff85,consulting,svd100,0.014522363295022496
name_english_03,name,english,jd_35ba8096a709b039,swe,svd100,0.018616449452606924
name_english_03,name,english,jd_35d4912efa14857a,data,svd100,0.03921389459093948
name_english_03,name,english,jd_385ced56c0122e07,swe,svd100,0.03275276770052272
name_english_03,name,english,jd_3b53ddaf1d8a225d,unclassified,svd100,0.030885818154706656
name_english_03,name,english,jd_3b8018e0e604afca,consulting,svd100,0.023046744714018092
name_english_03,name,english,jd_3dcd9a33af5a1348,swe,svd100,0.027112763382849587
name_english_03,name,english,jd_3e0ca3dc0fa861b9,consulting,svd100,0.028666312215312736
name_english_03,name,english,jd_3f1d6319fba83c8c,swe,svd100,0.028656574799375095
name_english_03,name,english,jd_3f22ab24b04835f9,swe,svd100,0.03285506120782163
name_english_03,name,english,jd_3f9c4a7df56c58bd,consulting,svd100,0.021262372860899357
name_english_03,name,english,jd_40dd7e9e861529b7,product,svd100,0.03050264766588593
name_english_03,name,english,jd_4244a836004b885b,data,svd100,0.03104182603125638
name_english_03,name,english,jd_438e4802ef476aa3,swe,svd100,0.045489489707949755
name_english_03,name,english,jd_439202b822c91a11,data,svd100,0.031262790863996366
name_english_03,name,english,jd_43aaa19fe0e1c433,product,svd100,0.031379772891535075
name_english_03,name,english,jd_43ea59620ea9d5b5,consulting,svd100,0.025176916068435067
name_english_03,name,english,jd_443e4dff47b6f0c6,unclassified,svd100,0.02325221287804779
name_english_03,name,english,jd_452d69e4e95591a9,consulting,svd100,0.02763040682660456
name_english_03,name,english,jd_454f406ba5bbf065,swe,svd100,0.042476784758988174
name_english_03,name,english,jd_458f1f6215f23896,product,svd100,0.03739787820134224
name_english_03,name,english,jd_48764075bfa243dc,product,svd100,0.02480440033818045
name_english_03,name,english,jd_49b3cfc40190d670,data,svd100,0.026270449214600377
name_english_03,name,english,jd_4a0384c42f7d73d6,consulting,svd100,0.01864263624000605
name_english_03,name,english,jd_4a1bf4eeb67e4174,swe,svd100,0.03363774010253621
name_english_03,name,english,jd_4ab0c533dae90163,consulting,svd100,0.01202863312962575
name_english_03,name,english,jd_4d7bf824d3033821,product,svd100,0.017513008596223793
name_english_03,name,english,jd_4e9cea8c6cb7392e,swe,svd100,0.028281016897599653
name_english_03,name,english,jd_501cea4d20cbedba,swe,svd100,0.034630723786085324
name_english_03,name,english,jd_51c8ff85921d7550,product,svd100,0.025009199220581507
name_english_03,name,english,jd_54363f569f436b1a,product,svd100,0.022773556800882153
name_english_03,name,english,jd_5524857f44c35221,data,svd100,0.031182937972503037
name_english_03,name,english,jd_556aa04a8fb73ad8,data,svd100,0.025529591543510772
name_english_03,name,english,jd_562c0d28a1a0d03d,swe,svd100,0.0324700643627545
name_english_03,name,english,jd_576b73fe69e9f20d,consulting,svd100,0.020254955419738648
name_english_03,name,english,jd_579f46f977f45473,consulting,svd100,0.020032860191027676
name_english_03,name,english,jd_582bc307bd73fe23,product,svd100,0.028719260174710094
name_english_03,name,english,jd_59afd105ae5429e3,swe,svd100,0.023536474733602514
name_english_03,name,english,jd_5b385c72e1e8a4e6,product,svd100,0.022811911402710754
name_english_03,name,english,jd_5bfb50faa3d8f0e1,consulting,svd100,0.014520986035021687
name_english_03,name,english,jd_5fde223c0020564c,swe,svd100,0.029733407749536887
name_english_03,name,english,jd_6010c4f6e9121061,data,svd100,0.036571108386914096
name_english_03,name,english,jd_61d515a5085c2467,data,svd100,0.02960830975474714
name_english_03,name,english,jd_62038a41777de0ff,swe,svd100,0.05224824058175959
name_english_03,name,english,jd_659eebb6dc0bb0cf,swe,svd100,0.02606772229534633
name_english_03,name,english,jd_65d074f6170064ce,product,svd100,0.030272088551231147
name_english_03,name,english,jd_6719921d465d62f9,swe,svd100,0.02298563850953544
name_english_03,name,english,jd_6b1f2da4691b9a7c,unclassified,svd100,0.01204323219969705
name_english_03,name,english,jd_6b92ca61531dba09,swe,svd100,0.03623159549474056
name_english_03,name,english,jd_6be31d40082c9181,product,svd100,0.020133805415379603
name_english_03,name,english,jd_6ca3c3e2369b921f,consulting,svd100,0.020196044013661065
name_english_03,name,english,jd_6d822dd6f6e96063,swe,svd100,0.024308755942112018
name_english_03,name,english,jd_6e306ef4ae2f2a35,swe,svd100,0.024742512341221757
name_english_03,name,english,jd_6f32b4be16c776ab,unclassified,svd100,0.04851354720779874
name_english_03,name,english,jd_6fe11900b6892325,unclassified,svd100,0.042045583310050844
name_english_03,name,english,jd_706742770c6b80a6,product,svd100,0.02435953606049255
name_english_03,name,english,jd_71bcaeb29a066c4d,product,svd100,0.01840660533636489
name_english_03,name,english,jd_7221d721af21e011,data,svd100,0.03344919841723109
name_english_03,name,english,jd_739d8d67b02b0f69,unclassified,svd100,0.029904764474093747
name_english_03,name,english,jd_73de9c4a398a2916,consulting,svd100,0.01394132296922838
name_english_03,name,english,jd_74d156e0cf64224a,consulting,svd100,0.018516791115581955
name_english_03,name,english,jd_7524ad5705d40f54,product,svd100,0.02421323009940695
name_english_03,name,english,jd_7590fb87fdaba530,consulting,svd100,0.02023708783404045
name_english_03,name,english,jd_75de58c306507370,consulting,svd100,0.019142478652406578
name_english_03,name,english,jd_766dfcadd1435733,data,svd100,0.028941493038598096
name_english_03,name,english,jd_769361e56cfdf231,swe,svd100,0.024815051790198807
name_english_03,name,english,jd_76e5fd0088340126,data,svd100,0.03482865315811229
name_english_03,name,english,jd_77d17d663eb91112,swe,svd100,0.03517169900759461
name_english_03,name,english,jd_77f4a960c813ba04,consulting,svd100,0.01576848637229184
name_english_03,name,english,jd_7836f96d7314e4eb,swe,svd100,0.0060186013800608
name_english_03,name,english,jd_7aa647417e7ed395,product,svd100,0.024804060565580474
name_english_03,name,english,jd_7aa7ece93f7fa32b,swe,svd100,0.022902325940799915
name_english_03,name,english,jd_7aea72dc31c8c82f,swe,svd100,0.023539977601724778
name_english_03,name,english,jd_7b38080b2b859042,swe,svd100,0.0443921464315712
name_english_03,name,english,jd_7de7cd3fbac941d4,unclassified,svd100,0.026797653736429353
name_english_03,name,english,jd_7f61c177a384c9bf,product,svd100,0.024475019269881413
name_english_03,name,english,jd_7fee1f2df5db7442,product,svd100,0.026327972954097705
name_english_03,name,english,jd_83244b0fb3f1043d,consulting,svd100,0.02343567492813304
name_english_03,name,english,jd_833dfa9f310597bd,product,svd100,0.02564046175813242
name_english_03,name,english,jd_838288a8d8eff810,unclassified,svd100,0.026737534176686423
name_english_03,name,english,jd_8390bcc927b3f72b,swe,svd100,0.03699870464352766
name_english_03,name,english,jd_8442bc7b56c9b8f5,swe,svd100,0.025832133658500255
name_english_03,name,english,jd_8634b4a34652b5c3,swe,svd100,0.029711648528885623
name_english_03,name,english,jd_867f84ac5a1a475a,product,svd100,0.024922279139743073
name_english_03,name,english,jd_86bfc905b9ad066c,unclassified,svd100,0.022616660804395637
name_english_03,name,english,jd_885e6d6d6c923bc2,consulting,svd100,0.015843192812603026
name_english_03,name,english,jd_88c0d3389aba632a,data,svd100,0.028049782926803823
name_english_03,name,english,jd_8b0f0ad306ffb46c,consulting,svd100,0.02898490045126073
name_english_03,name,english,jd_8b4b6e27adefce37,data,svd100,0.04029060852043478
name_english_03,name,english,jd_8b93c5b7e2960174,product,svd100,0.022503254667008477
name_english_03,name,english,jd_8bc270a2da5d309f,consulting,svd100,0.018687215786913566
name_english_03,name,english,jd_8bdde1b56a1861dc,swe,svd100,0.014059081721584899
name_english_03,name,english,jd_8deffa6d1a231300,product,svd100,0.02782067823535523
name_english_03,name,english,jd_924e90671e81aa89,product,svd100,0.020231474213508932
name_english_03,name,english,jd_97d9b743bfe21daf,data,svd100,0.026555612227470042
name_english_03,name,english,jd_97f02a6b790a3533,data,svd100,0.043175406409522665
name_english_03,name,english,jd_989db4bed57c8fb5,product,svd100,0.027189428491810812
name_english_03,name,english,jd_9bcaee7b12e887fb,unclassified,svd100,0.025939871949523387
name_english_03,name,english,jd_9d95ac12aa0c6492,data,svd100,0.03367509241592333
name_english_03,name,english,jd_9e2510341597c7cb,data,svd100,0.03337903571655248
name_english_03,name,english,jd_9f77e00ed389206f,unclassified,svd100,0.03530776234632774
name_english_03,name,english,jd_a26a71d20606ea28,product,svd100,0.01884764023616379
name_english_03,name,english,jd_a5c992a3d7b2fd1d,product,svd100,0.019296767227091848
name_english_03,name,english,jd_a5d12a43ba286690,product,svd100,0.0195809929285394
name_english_03,name,english,jd_a9c32afc7f5edf9f,swe,svd100,0.02232723188699019
name_english_03,name,english,jd_a9cb8d4000c80a0d,data,svd100,0.026809971801722222
name_english_03,name,english,jd_aa7db163f8ec8280,data,svd100,0.025458413404929655
name_english_03,name,english,jd_accb9b3e7afc89ab,consulting,svd100,0.014405536589625826
name_english_03,name,english,jd_ad7a498a86a97f6d,swe,svd100,0.029077833695201703
name_english_03,name,english,jd_adf671f33633aeb3,product,svd100,0.030910881719062696
name_english_03,name,english,jd_af2cd3f93672d678,product,svd100,0.019059316057178113
name_english_03,name,english,jd_b0b38e998fefdaf3,swe,svd100,0.015862173912219626
name_english_03,name,english,jd_b156815080a77ad9,data,svd100,0.03903600828114881
name_english_03,name,english,jd_b333deab4ad74b36,swe,svd100,0.03297719558449583
name_english_03,name,english,jd_b5645d45d9247adb,data,svd100,0.03693992309311613
name_english_03,name,english,jd_b5f37d67ce6366c8,swe,svd100,0.04160505377118448
name_english_03,name,english,jd_b698bb86e88e82cc,swe,svd100,0.03458287635969578
name_english_03,name,english,jd_b6be316e5e07173f,consulting,svd100,0.02016188371883535
name_english_03,name,english,jd_b71cb8e89feec609,product,svd100,0.030872584306344687
name_english_03,name,english,jd_b7c0baacabf16dbf,product,svd100,0.031355687178238126
name_english_03,name,english,jd_b7f4c2024375b374,data,svd100,0.04724836558111445
name_english_03,name,english,jd_b88035320b906600,unclassified,svd100,0.013091854555936247
name_english_03,name,english,jd_bb818db46b233441,swe,svd100,0.036037317634293776
name_english_03,name,english,jd_bbcdc871f962dac5,product,svd100,0.03811069947253793
name_english_03,name,english,jd_bda965ac0ce26820,data,svd100,0.033880055897874704
name_english_03,name,english,jd_bf59b28eeeb8b5d0,consulting,svd100,0.020494407482114767
name_english_03,name,english,jd_c03dcd9cbe5575a5,swe,svd100,0.028297968634340934
name_english_03,name,english,jd_c295be02dc4913df,data,svd100,0.03010764269323008
name_english_03,name,english,jd_c3146f37eb456132,data,svd100,0.02626933082372806
name_english_03,name,english,jd_c3cbd34781b23fb5,data,svd100,0.02856865286954336
name_english_03,name,english,jd_c4dc2da6280be68b,data,svd100,0.04162504371752221
name_english_03,name,english,jd_c5ed1d4c1058dd06,data,svd100,0.02990328213522659
name_english_03,name,english,jd_c6463c037cdf527a,product,svd100,0.03785476580218403
name_english_03,name,english,jd_c738a90551c4ff2a,swe,svd100,0.026156763303361735
name_english_03,name,english,jd_c79c4d80ccbd8243,swe,svd100,0.03223977922078127
name_english_03,name,english,jd_c83cc78de5081604,product,svd100,0.027577937267183335
name_english_03,name,english,jd_c898326132c2f154,consulting,svd100,0.02754612692151711
name_english_03,name,english,jd_c8c74b5960a2a9c2,data,svd100,0.025756203598189285
name_english_03,name,english,jd_c90f5829a592b247,data,svd100,0.044542384729109125
name_english_03,name,english,jd_c9524b0cf3167be7,unclassified,svd100,0.04255108414975951
name_english_03,name,english,jd_ca208b6a36a6ae8e,consulting,svd100,0.031091944250707607
name_english_03,name,english,jd_cb0262e7daa61fda,product,svd100,0.019115896615511746
name_english_03,name,english,jd_cb16cecfaa45e639,consulting,svd100,0.02152173451838878
name_english_03,name,english,jd_cb7918bc1c3612c6,swe,svd100,0.03948727346890399
name_english_03,name,english,jd_cce49d8244a767a9,product,svd100,0.03103102360786299
name_english_03,name,english,jd_cd575dee17230ea8,data,svd100,0.04075445624214296
name_english_03,name,english,jd_d089a76bd624b7fc,swe,svd100,0.027966074550787662
name_english_03,name,english,jd_d0e892f80697b6cb,product,svd100,0.02034842217059036
name_english_03,name,english,jd_d3368eadbbaa458b,product,svd100,0.03665616044945909
name_english_03,name,english,jd_d3aa4076d9aac4b7,consulting,svd100,0.03004580256969063
name_english_03,name,english,jd_d4a81a4b200f72d4,swe,svd100,0.038458652341942845
name_english_03,name,english,jd_d4bb189741bdb0ae,product,svd100,0.04284642840109021
name_english_03,name,english,jd_d5a16b7bc8ba6039,unclassified,svd100,0.037839914234325533
name_english_03,name,english,jd_d5aeb2d931abde4b,data,svd100,0.03535346909960723
name_english_03,name,english,jd_d5dee02141ed4987,data,svd100,0.030215693846067437
name_english_03,name,english,jd_d5e9e9cdc4e5dec2,product,svd100,0.028699978545416338
name_english_03,name,english,jd_d636300c35a03ea8,swe,svd100,0.037234436387180485
name_english_03,name,english,jd_d6c1d6112a136d84,consulting,svd100,0.030118085653444194
name_english_03,name,english,jd_d72594ad1673144d,product,svd100,0.024322423055537605
name_english_03,name,english,jd_d7b2b519efca45c4,swe,svd100,0.0200070252737886
name_english_03,name,english,jd_d8580bd2805ba37f,swe,svd100,0.019959739393640475
name_english_03,name,english,jd_d8937e402bae19dd,data,svd100,0.04311107964822936
name_english_03,name,english,jd_d9f7e99a04b50363,swe,svd100,0.029374283534849218
name_english_03,name,english,jd_da03765cd166509d,data,svd100,0.055694573301331374
name_english_03,name,english,jd_da97b72895297540,swe,svd100,0.02569273650818333
name_english_03,name,english,jd_dde1ced0044c6e19,unclassified,svd100,0.03197017946400685
name_english_03,name,english,jd_ddf7d4a51785055e,swe,svd100,0.027379761243216783
name_english_03,name,english,jd_df2dd64d85690763,product,svd100,0.03808539596815732
name_english_03,name,english,jd_e03fa04c4586b993,unclassified,svd100,0.024994723799256192
name_english_03,name,english,jd_e0f599531e15022a,unclassified,svd100,0.02599933538418535
name_english_03,name,english,jd_e16c972bb3cf5b35,unclassified,svd100,0.016456441626318794
name_english_03,name,english,jd_e19f2cf94d5fc4ab,data,svd100,0.027132272565078604
name_english_03,name,english,jd_e1ef16198080d5b0,data,svd100,0.02911381092757782
name_english_03,name,english,jd_e4739ea52ce7e8f2,swe,svd100,0.005459492261459438
name_english_03,name,english,jd_e518fac867df7886,data,svd100,0.03805783073995975
name_english_03,name,english,jd_e58c43c547b00f86,product,svd100,0.025845140059777384
name_english_03,name,english,jd_e592cfcc5d64f3bf,data,svd100,0.040731561925221794
name_english_03,name,english,jd_e6b64a49a58c923b,data,svd100,0.028501320623134915
name_english_03,name,english,jd_e723bf21ed78375f,unclassified,svd100,0.029310749597273963
name_english_03,name,english,jd_e76ac42bf564af58,data,svd100,0.04814134542057427
name_english_03,name,english,jd_e7bbebf12b32be5c,data,svd100,0.02679652555332108
name_english_03,name,english,jd_e9a80fb8879ec352,consulting,svd100,0.022930539412935148
name_english_03,name,english,jd_eb03bc54b248ce1b,unclassified,svd100,0.02361000546207391
name_english_03,name,english,jd_ed316c66c64088ad,data,svd100,0.024024537364999675
name_english_03,name,english,jd_ed98561b3bca8a05,consulting,svd100,0.014062074996782453
name_english_03,name,english,jd_eff21b1d54c3b85d,product,svd100,0.02184051976349785
name_english_03,name,english,jd_f002d62a3a5b0dd1,swe,svd100,0.035781723315962195
name_english_03,name,english,jd_f050094483bdd1a0,swe,svd100,0.034065591102139116
name_english_03,name,english,jd_f0cdc8fe53fb98cc,unclassified,svd100,0.02459149786954716
name_english_03,name,english,jd_f0ce305dadb999b9,data,svd100,0.027664456827138535
name_english_03,name,english,jd_f12c2a3f99729193,swe,svd100,0.02493945819926174
name_english_03,name,english,jd_f17267b5f3d94821,swe,svd100,0.034059324140033403
name_english_03,name,english,jd_f21e184efb3f08e5,swe,svd100,0.031073149238072525
name_english_03,name,english,jd_f3e9875c5876bae8,data,svd100,0.04084766496892321
name_english_03,name,english,jd_f432df00bf491897,data,svd100,0.02768435418799242
name_english_03,name,english,jd_f486703d1b3395d1,consulting,svd100,0.028517758261643034
name_english_03,name,english,jd_f6d49acd09c13943,data,svd100,0.03773876112519282
name_english_03,name,english,jd_f99de49398fa1597,unclassified,svd100,0.027818825553106854
name_english_03,name,english,jd_fc89e57d87b9315c,consulting,svd100,0.016082866511098776
name_english_03,name,english,jd_fea9e75a5e87826b,swe,svd100,0.030173707942231554
name_english_04,name,english,jd_00a6a297acb71dd5,product,svd100,0.021706051381471855
name_english_04,name,english,jd_020a83e03087d359,data,svd100,0.04432054486449329
name_english_04,name,english,jd_02443fbcbc3e7b97,swe,svd100,0.027220612420687355
name_english_04,name,english,jd_02b0803e16f61687,consulting,svd100,0.020431691986579015
name_english_04,name,english,jd_03262d05379f7ecd,swe,svd100,0.021281854488510197
name_english_04,name,english,jd_0357846a7e2f4d1d,swe,svd100,0.03713153711495857
name_english_04,name,english,jd_038db4930aad500c,data,svd100,0.03626804896543534
name_english_04,name,english,jd_03d2ab6009b864c3,data,svd100,0.03140902589536101
name_english_04,name,english,jd_05a24407957e0691,data,svd100,0.035367496316669494
name_english_04,name,english,jd_06231c926d5bf464,consulting,svd100,0.016157773466370796
name_english_04,name,english,jd_069d277629f131f3,product,svd100,0.027784545788749962
name_english_04,name,english,jd_06d329797bea5ccd,swe,svd100,0.023248310363975427
name_english_04,name,english,jd_0770f5208e6871ac,swe,svd100,0.025236013145979223
name_english_04,name,english,jd_07e862b2ecf89cbc,unclassified,svd100,0.036902430262843657
name_english_04,name,english,jd_0916eaf4fe1092f2,product,svd100,0.0204298860630433
name_english_04,name,english,jd_09dad3e0b0d9cd6a,consulting,svd100,0.014108927902803667
name_english_04,name,english,jd_0a16c4c98c88d7a0,product,svd100,0.032972079982492165
name_english_04,name,english,jd_0a609701913f5a75,swe,svd100,0.028969272380912063
name_english_04,name,english,jd_0a9762d8843b83e0,data,svd100,0.02925196292643903
name_english_04,name,english,jd_0bee3551a73d78a3,swe,svd100,0.03628035662387011
name_english_04,name,english,jd_0ca483f637e33f13,data,svd100,0.03405716229134411
name_english_04,name,english,jd_0d3ea6dbbc30153f,swe,svd100,0.023524358885103704
name_english_04,name,english,jd_0eeb6575f56e7f69,unclassified,svd100,0.024241612652837273
name_english_04,name,english,jd_0ef673fb285823ad,product,svd100,0.029699096646576356
name_english_04,name,english,jd_0f13ca3eba207b16,consulting,svd100,0.027673614386152876
name_english_04,name,english,jd_0f7579aec268be49,product,svd100,0.026800690859979107
name_english_04,name,english,jd_0fa516910ac9b44a,swe,svd100,0.030203114068610412
name_english_04,name,english,jd_0fd876fe87aca323,consulting,svd100,0.023028129632858028
name_english_04,name,english,jd_1027baf4d50a7929,data,svd100,0.0227222571353604
name_english_04,name,english,jd_1049b0f893728721,unclassified,svd100,0.024762408446100767
name_english_04,name,english,jd_10d3553435c98af7,product,svd100,0.023056190652963205
name_english_04,name,english,jd_14caadfd234d0a39,unclassified,svd100,0.005684891569402973
name_english_04,name,english,jd_167daabaa6d25236,product,svd100,0.021318095781492713
name_english_04,name,english,jd_16bc5d0fc909aee1,unclassified,svd100,0.008357358045643895
name_english_04,name,english,jd_1768aaac673275f2,unclassified,svd100,0.005421310499616392
name_english_04,name,english,jd_17749ce6c93ea26c,consulting,svd100,0.021143205824680815
name_english_04,name,english,jd_1816188e68594aa1,swe,svd100,0.024935591087226715
name_english_04,name,english,jd_1962f1bb30accf2d,data,svd100,0.043120689352659065
name_english_04,name,english,jd_1a37599c56e97052,data,svd100,0.031048119585682165
name_english_04,name,english,jd_1ae0b11da63288a6,data,svd100,0.033087754426380525
name_english_04,name,english,jd_1c28aa702102ad60,product,svd100,0.0256031632776296
name_english_04,name,english,jd_1cac2873b40bd604,consulting,svd100,0.018502430100593863
name_english_04,name,english,jd_1d64a46b76234cda,data,svd100,0.034380287224130585
name_english_04,name,english,jd_1ec8407165dcc4a3,swe,svd100,0.04379773994979193
name_english_04,name,english,jd_1f23c60a48236b11,swe,svd100,0.028940226260683634
name_english_04,name,english,jd_1ff3006b16b1697b,product,svd100,0.0229313213320526
name_english_04,name,english,jd_200946c0c5d0ae0b,unclassified,svd100,0.023169253451772325
name_english_04,name,english,jd_201e63cf39154616,unclassified,svd100,0.02935070725300624
name_english_04,name,english,jd_2116afc3b2bcd322,unclassified,svd100,0.025860734942198545
name_english_04,name,english,jd_225fabbfbbf62c4f,swe,svd100,0.03402772639817881
name_english_04,name,english,jd_23647ae909026b96,product,svd100,0.01853188259293756
name_english_04,name,english,jd_25b4e5360bba33f7,data,svd100,0.036339876088606754
name_english_04,name,english,jd_26953d29fcd98ad6,consulting,svd100,0.022016173381458466
name_english_04,name,english,jd_286fb740fa143aac,unclassified,svd100,0.024650072417919267
name_english_04,name,english,jd_2965b846a6f2aaa0,product,svd100,0.01791711225502471
name_english_04,name,english,jd_29fba6e373261f61,unclassified,svd100,0.024626792571417748
name_english_04,name,english,jd_2a4887eaed7c6f97,product,svd100,0.019664050480038216
name_english_04,name,english,jd_2a8590e1c18a6119,product,svd100,0.025836922144169137
name_english_04,name,english,jd_2b3617cb2d9e197e,consulting,svd100,0.01481316840427485
name_english_04,name,english,jd_2b6e8cb5fef2ebca,swe,svd100,0.022022751998193958
name_english_04,name,english,jd_2c78bfdc312c7b34,unclassified,svd100,0.009293953957170701
name_english_04,name,english,jd_2da39ca80385e65c,data,svd100,0.02412328852263078
name_english_04,name,english,jd_2e58096fc9797fdc,unclassified,svd100,0.02198392067563275
name_english_04,name,english,jd_2f994113bb7ddad9,product,svd100,0.024878396732887137
name_english_04,name,english,jd_30404ac2bf89d5ca,swe,svd100,0.044150299058616636
name_english_04,name,english,jd_31712cd287144b43,unclassified,svd100,0.03830232072553987
name_english_04,name,english,jd_32084644a50f2c11,consulting,svd100,0.02070173883576879
name_english_04,name,english,jd_32e2838f8e998888,product,svd100,0.02848651113276589
name_english_04,name,english,jd_3311aec1bcc986c7,product,svd100,0.01867620115083907
name_english_04,name,english,jd_34bd0bb2bcb7ff85,consulting,svd100,0.01452235410301096
name_english_04,name,english,jd_35ba8096a709b039,swe,svd100,0.01863246262045771
name_english_04,name,english,jd_35d4912efa14857a,data,svd100,0.03922839503361206
name_english_04,name,english,jd_385ced56c0122e07,swe,svd100,0.03275676023625375
name_english_04,name,english,jd_3b53ddaf1d8a225d,unclassified,svd100,0.030883293484192526
name_english_04,name,english,jd_3b8018e0e604afca,consulting,svd100,0.023052886531100686
name_english_04,name,english,jd_3dcd9a33af5a1348,swe,svd100,0.027116756380871757
name_english_04,name,english,jd_3e0ca3dc0fa861b9,consulting,svd100,0.028678273704937512
name_english_04,name,english,jd_3f1d6319fba83c8c,swe,svd100,0.02866404295995191
name_english_04,name,english,jd_3f22ab24b04835f9,swe,svd100,0.03287039244370857
name_english_04,name,english,jd_3f9c4a7df56c58bd,consulting,svd100,0.02126738005634989
name_english_04,name,english,jd_40dd7e9e861529b7,product,svd100,0.03050920284409935
name_english_04,name,english,jd_4244a836004b885b,data,svd100,0.03105092852011096
name_english_04,name,english,jd_438e4802ef476aa3,swe,svd100,0.045503878267747835
name_english_04,name,english,jd_439202b822c91a11,data,svd100,0.031268971411283854
name_english_04,name,english,jd_43aaa19fe0e1c433,product,svd100,0.03139137232328993
name_english_04,name,english,jd_43ea59620ea9d5b5,consulting,svd100,0.025187284765672304
name_english_04,name,english,jd_443e4dff47b6f0c6,unclassified,svd100,0.02326064345547518
name_english_04,name,english,jd_452d69e4e95591a9,consulting,svd100,0.02764370180221855
name_english_04,name,english,jd_454f406ba5bbf065,swe,svd100,0.04249305530948435
name_english_04,name,english,jd_458f1f6215f23896,product,svd100,0.037396575414126
name_english_04,name,english,jd_48764075bfa243dc,product,svd100,0.024810196580939237
name_english_04,name,english,jd_49b3cfc40190d670,data,svd100,0.02628116292335926
name_english_04,name,english,jd_4a0384c42f7d73d6,consulting,svd100,0.01865167089482565
name_english_04,name,english,jd_4a1bf4eeb67e4174,swe,svd100,0.03365093819248287
name_english_04,name,english,jd_4ab0c533dae90163,consulting,svd100,0.01202787817158286
name_english_04,name,english,jd_4d7bf824d3033821,product,svd100,0.01750381289773173
name_english_04,name,english,jd_4e9cea8c6cb7392e,swe,svd100,0.028293361982825473
name_english_04,name,english,jd_501cea4d20cbedba,swe,svd100,0.03463299609507162
name_english_04,name,english,jd_51c8ff85921d7550,product,svd100,0.025018548233884268
name_english_04,name,english,jd_54363f569f436b1a,product,svd100,0.02277938566882462
name_english_04,name,english,jd_5524857f44c35221,data,svd100,0.031202651463146155
name_english_04,name,english,jd_556aa04a8fb73ad8,data,svd100,0.025539873820627716
name_english_04,name,english,jd_562c0d28a1a0d03d,swe,svd100,0.03248604996518837
name_english_04,name,english,jd_576b73fe69e9f20d,consulting,svd100,0.02026124097340388
name_english_04,name,english,jd_579f46f977f45473,consulting,svd100,0.020037882830074162
name_english_04,name,english,jd_582bc307bd73fe23,product,svd100,0.02873024353225306
